35192529 - Stom 2
35195880 + RP23-186B18.4 2
35223249 - 4930568D16Rik 2
35252695 - 4930402F06Rik 2
35318751 - Ggta1 2
35339425 - RP23-64F21.1 2
35347039 - RP23-64F21.2 2
35361610 - RP23-64F21.4 2
35413786 + Dab2ip 2
35414222 - RP23-64F21.3 2
35674710 + RP23-366N13.1 2
35699715 + Gm10829 2
35835433 - Ttll11 2
35904926 - Ndufa8 2
35904978 + Morn5 2
35960928 - Lhx6 2
35991909 + Mrrf 2
35992293 - Rbm18 2
35993223 - RP23-169L4.5 2
36057834 + RP23-454A14.1 2
36072297 + RP23-454A14.2 2
36085946 + Ptgs1 2
36140548 + Olfr334-ps1 2
36157017 + Olfr335 2
36178845 + Olfr336-ps1 2
36192148 + Olfr337-ps1 2
36232298 + Olfr338 2
36244652 + RP23-454A14.9 2
36276920 + Olfr339 2
36308107 + Olfr340 2
36335648 - Olfr341 2
36382908 + Olfr342 2
36394717 + Olfr343-ps1 2
36424120 + Olfr344 2
36495561 + Olfr345 2
36543524 + Olfr346 2
36589843 + Olfr347 2
36624208 + RP23-177C20.4 2
36639796 + Olfr348 2
36648758 + Olfr50 2
36663912 - RP23-177C20.5 2
36668610 - Olfr3 2
36700038 + Olfr349-ps1 2
36705568 + Olfr350 2
36715878 - Olfr351 2
36725088 + Olfr352 2
36746366 - Olfr353 2
36762431 + Olfr354 2
36764615 + RP24-117E16.1 2
36783632 - Olfr355 2
36792641 + Olfr356 2
36852247 + Olfr357 2
36861132 - Olfr358 2
36875722 - Olfr359-ps1 2
36891544 + RP24-117E16.7 2
36921266 + Olfr360 2
36937975 - RP24-117E16.9 2
36941266 - Olfr361 2
36944684 - RP23-29O14.2 2
36961168 - Olfr362 2
36962103 - Olfr363 2
37001734 + Olfr364-ps1 2
37056763 + Olfr365 2
37062571 + RP23-29O14.7 2
37075011 + Olfr366 2
37122486 + Olfr367 2
37137571 + U6 2
37187269 + Olfr368 2
37214852 - Pdcl 2
37255677 - SNORD90 2
37278423 - Rc3h2 2
37298641 - Zbtb26 2
37298691 - Zbtb6 2
37298799 + Rabgap1 2
37371852 + Gpr21 2
37433534 - BX545905.1 2
37527728 + RP23-339J7.1 2
37559379 - Strbp 2
37631769 + Crb2 2
38141775 + RP23-399K8.2 2
38142910 - Dennd1a 2
38194801 + Lhx2 2
38219500 - RP23-399K8.4 2
38279522 + RP23-42H18.1 2
38335858 + U6 2
38345624 + RP23-42H18.2 2
38367163 + Nek6 2
38478321 + RP23-354G20.2 2
38499607 - Psmb7 2
38526678 + Gpr144 2
38528057 + RP23-354G20.4 2
38568196 + RP23-354G20.6 2
38570062 - Nr5a1 2
38633256 + RP23-354G20.7 2
38678777 + RP23-334M3.3 2
38708255 + mmu-mir-181a-2 2
38709350 + mmu-mir-181b-2 2
38783208 - Nr6a1 2
38787498 + Olfml2a 2
38794863 + RP23-334M3.2 2
38829467 + RP23-244N6.2 2
38852996 + Wdr38 2
38853778 - RP23-244N6.7 2
38861144 - Rpl35 2
38863596 + Arpc5l 2
38883297 + U6 2
38921061 - Golga1 2
39017509 - RP23-322M5.2 2
39046250 - Scai 2
39072814 - RP23-446O17.4 2
39081971 - Ppp6c 2
39092961 - RP23-446O17.2 2
39129626 + Vmn2r-ps2 2
39250933 + RP23-42M7.1 2
39380875 - RP23-263O22.1 2
39414253 - RP23-263O22.3 2
39430150 + RP23-263O22.2 2
39576127 + U7 2
39983380 - RP23-154H8.1 2
40032542 + RP23-424F12.2 2
40034152 - RP23-424F12.1 2
40142682 + RP23-475H18.1 2
40154037 + SNORA17 2
40411272 + RP23-151M8.1 2
40813911 + RP23-119M24.1 2
40854377 + RP23-119M24.2 2
41844349 - RP23-328P7.1 2
41980141 + RP23-433M8.1 2
42509118 - Lrp1b 2
42664555 + SNORA17 2
43374918 - RP23-391P24.1 2
43410849 + Kynu 2
43604344 + Arhgap15 2
43920844 - RP23-120A20.1 2
44284455 + U6 2
44643785 + RP23-90D6.1 2
44783177 - Gtdc1 2
44966658 + RP23-431O5.1 2
44972915 - Zeb2 2
45184752 + RP23-181C9.1 2
45212785 + RP23-288M4.1 2
45502711 + RP23-131P6.1 2
45552125 + RP23-107G20.1 2
45588977 + RP23-264P3.1 2
45607204 - RP23-264P3.2 2
45664992 + RP23-264P3.3 2
46161856 + SNORA17 2
46262089 - RP23-452C10.1 2
46298230 - RP23-452C10.2 2
46462603 - SNORA17 2
47027033 + U7 2
47472605 + RP23-103G12.1 2
47995666 + RP23-320O16.1 2
48154428 + RP23-5F14.2 2
48239858 - U6atac 2
48243557 + RP23-5F14.1 2
48312765 - RP23-49G18.1 2
48666075 - RP23-139F8.1 2
48669629 + Acvr2a 2
48805030 + Mbd5 2
48805797 - Orc4l 2
49040538 + RP23-280N11.2 2
49163675 + RP23-167N13.2 2
49183671 - RP23-167N13.4 2
49254035 - SNORA29 2
49307006 + Epc2 2
49474818 + Kif5c 2
49536019 + RP23-326D18.1 2
49643208 + Lypd6b 2
49668468 - RP23-466O21.1 2
49762400 - Y_RNA 2
49921982 + Lypd6 2
50152321 - Mmadhc 2
50152330 + RP23-360N18.1 2
50264852 + RP23-360N18.2 2
50377380 - RP23-244J24.1 2
50378507 - RP23-244J24.2 2
50403434 + RP23-244J24.3 2
50513587 - RP23-244J24.4 2
50765204 + RP23-277K21.1 2
51004631 - Rnd3 2
51087507 + RP23-355H24.2 2
51097351 + RP23-397E13.1 2
51221019 - RP23-397E13.2 2
51294305 - RP24-531M17.1 2
51349302 - SCARNA14 2
51400495 + RP23-328P5.1 2
51459868 - RP23-328P5.2 2
51483031 + Tas2r134 2
51587529 - RP23-193K10.1 2
51674089 - RP23-193K10.2 2
51727138 - RP23-332K7.1 2
51790683 - Rbm43 2
51794189 - RP23-332K7.3 2
51829014 - Nmi 2
51893529 + Tnfaip6 2
51928352 + Rif1 2
52138597 + AL845355.1 2
52194318 - Neb 2
52218015 - RP23-435G20.1 2
52241436 + RP23-435G20.2 2
52280421 - Arl5a 2
52280532 + RP23-435G20.3 2
52407489 + RP23-435G20.5 2
52475252 + Bloc1s2 2
52532350 - Cacnb4 2
52598489 - RP23-413K16.2 2
52601315 - Stam2 2
52716894 + Fmnl2 2
53050318 - Prpf40a 2
53050760 + Arl6ip6 2
53133875 - U6 2
53257521 - RP23-382O14.1 2
53410960 + RP23-435J15.1 2
53555838 - RP23-105M20.1 2
53559989 - SNORA40 2
53877332 + U7 2
53937963 - Rprm 2
53952841 + SNORA51 2
54092980 + RP24-104L2.1 2
54136526 + RP23-284N23.1 2
54209302 - RP23-289M11.1 2
54288728 + Galnt13 2
54418547 - SNORA17 2
54856396 + U1 2
55144476 + RP23-402K10.1 2
55264201 + RP23-256M16.1 2
55288381 + Kcnj3 2
55627959 + RP23-74A1.1 2
55825405 - RP23-116F12.1 2
55892264 + RP23-66M24.1 2
56706144 + RP23-35D6.1 2
56932159 + RP23-137E6.1 2
56957067 + AL844871.1 2
56976552 - Nr4a2 2
57034165 - RP23-271B15.2 2
57034242 + RP23-271B15.3 2
57066653 - RP23-271B15.5 2
57090046 + Gpd2 2
57090919 - RP23-271B15.4 2
57128097 - RP23-271B15.6 2
57278120 - RP23-382H2.1 2
57481639 - RP23-392D9.1 2
57496235 - RP23-392D9.2 2
57506233 - SNORA38 2
57850295 + Galnt5 2
57905275 - Ermn 2
57960448 + RP23-255J22.3 2
58016412 + RP23-255J22.5 2
58047943 - Cytip 2
58129190 + RP23-100B18.3 2
58190758 + RP23-100B18.2 2
58210306 - Acvr1c 2
58419568 - Acvr1 2
58419709 + Upp2 2
58558180 + RP23-467L21.2 2
58593050 + RP23-467L21.3 2
58746451 + RP23-199L4.1 2
58759370 + AL929070.1 2
58812118 - RP23-199L4.2 2
58986680 - RP23-271J11.1 2
58998740 - Ccdc148 2
58998907 + Pkp4 2
59225528 - RP23-151F21.1 2
59234545 + RP23-151F21.2 2
59237838 - RP23-151F21.3 2
59322710 + Dapl1 2
59402741 - RP23-114N20.1 2
59450099 + Tanc1 2
59654121 - AL929160.1 2
59720648 - Wdsub1 2
59830401 - RP23-78D16.3 2
59875198 + RP23-78D16.2 2
59936771 - RP23-364J19.1 2
59963153 + RP23-323P11.3 2
59972112 + Ldha-ps 2
60047896 - Baz2b 2
60047944 + March7 2
60113631 - RP23-10L17.3 2
60122545 - Cd302 2
60176245 + RP23-10L17.5 2
60221360 - Ly75 2
60249582 + RP23-364B23.1 2
60388814 + RP23-412C22.4 2
60391365 - Pla2r1 2
60415594 + RP23-412C22.2 2
60434351 - RP23-412C22.3 2
60560700 - Itgb6 2
60792190 - AL928581.1 2
60801261 - Rbms1 2
60813208 - RP23-318H20.3 2
60869027 - RP23-318H20.2 2
61062849 + RP23-53I18.1 2
61118335 + SNORA17 2
61330823 + SNORA75 2
61416640 + Tank 2
61545648 - RP23-1O11.3 2
61549751 + Psmd14 2
61636237 + 5S_rRNA 2
61640987 + Tbr1 2
61808729 - RP23-370F9.1 2
61884519 + Slc4a10 2
62195128 + RP23-343C17.1 2
62250288 - Dpp4 2
62279199 - RP23-87G8.3 2
62294705 - RP23-343C17.2 2
62321707 - Gcg 2
62412132 - Fap 2
62484268 - Ifih1 2
62502342 + Gca 2
62508427 - RP23-34J8.4 2
62640681 - SNORA17 2
62647244 + RP23-35P3.1 2
63022344 - Kcnh7 2
63270251 - U6 2
63936095 - Fign 2
64231917 - RP23-232I4.1 2
64313014 - RP23-34C18.1 2
64408697 - RP23-34C18.2 2
64706645 - RP23-308K19.1 2
64863044 - Grb14 2
65076813 + RP23-346G8.1 2
65077460 - Cobll1 2
65115474 + RP23-346G8.2 2
65135426 - RP23-346G8.3 2
65202091 - Slc38a11 2
65214339 - SNORA17 2
65347322 + RP23-401G6.2 2
65405684 - Scn3a 2
65458914 + Scn2a1 2
65683824 + Csrnp3 2
65698676 - RP23-186P20.1 2
65792127 - RP23-186P20.2 2
65963051 - Galnt3 2
65966189 + SNORD26 2
65983932 - RP23-353H5.1 2
66025893 + RP23-353H5.3 2
66094674 - Ttc21b 2
66247551 + RP23-397A11.1 2
66278897 - Scn1a 2
66278937 + RP23-276I21.1 2
66285464 - RP23-397A11.2 2
66368803 - RP23-276I21.2 2
66440572 + 7SK 2
66473009 - Scn9a 2
66622971 - Scn7a 2
66701319 + RP23-108H7.1 2
66780615 + RP23-108H7.2 2
67011891 + RP23-212E8.2 2
67032792 - RP23-212E8.1 2
67234548 - RP23-183A1.1 2
67258088 + SNORA17 2
67284059 + Xirp2 2
67354582 - RP23-353O20.2 2
67545828 - RP23-262O4.1 2
67604034 + RP23-326I20.1 2
67919848 + RP23-27J1.1 2
67942728 + B3galt1 2
67973721 + RP23-27J1.3 2
68142911 + AL845486.1 2
68310325 - Stk39 2
68314139 + RP23-143P18.1 2
68322200 + 7SK 2
68392558 + RP23-143P18.2 2
68420470 + 4933409G03Rik 2
68494543 + 4932414N04Rik 2
68497899 + 4932414N04Rik 2
68669074 + AL929137.1 2
68699498 + Lass6 2
68973857 + Nostrin 2
69044251 - Spc25 2
69049130 + G6pc2 2
69086364 + RP23-300E5.1 2
69167796 + RP23-451M16.3 2
69180671 - Abcb11 2
69218502 + Dhrs9 2
69424122 - Lrp2 2
69485228 + Bbs5 2
69508177 + Kbtbd10 2
69551573 - Fastkd1 2
69560602 + Ppig 2
69575846 - RP23-174C9.3 2
69604239 + RP23-174C9.5 2
69627632 - 4930578N16Rik 2
69627680 + Phospho2 2
69637669 - RP23-174C9.7 2
69660001 + Klhl23 2
69699619 + Ssb 2
69710259 - RP23-273G23.2 2
69723414 - AL929249.1 2
69723672 - Mettl5 2
69723785 + RP23-273G23.4 2
69735303 + Ubr3 2
69876968 + RP23-337L20.1 2
69877183 + Myo3b 2
70297033 + AC097273.1 2
70312980 + Sp5 2
70346876 + 4933404M02Rik 2
70347256 - AC097273.4 2
70391129 + Gad1 2
70401414 - AC097273.3 2
70456933 - AC097273.7 2
70499633 + Gorasp2 2
70663785 - Tlk1 2
70694746 + RP24-96D14.1 2
70715886 + RP24-96D14.2 2
70893385 + Dcaf17 2
70893640 - Mettl8 2
70955980 + Cybrd1 2
71046368 - BX544878.1 2
71047532 + BX544878.2 2
71049763 + Dync1i2 2
71157840 + RP23-299A2.3 2
71205706 + BX284624.1 2
71205806 - Slc25a12 2
71227015 + Hat1 2
71250974 - RP23-299A2.5 2
71288671 - U6 2
71291333 + Metapl1 2
71333328 + U6 2
71366740 + Dlx1 2
71375939 - AL928931.1 2
71375962 - Dlx1as 2
71384749 - Dlx2 2
71557446 + Gm1631 2
71575872 + RP23-5K9.1 2
71583673 + Itga6 2
71585564 + RP23-5K9.2 2
71587982 + RP23-5K9.3 2
71600824 - RP23-5K9.6 2
71711281 + Pdk1 2
71794110 + RP23-326E21.2 2
71819297 + Rapgef4 2
71837849 - SNORA17 2
71986853 - RP23-326E21.1 2
72070359 - RP23-438L23.2 2
72087032 - RP23-386I18.2 2
72123694 + B230120H23Rik 2
72165744 + 7SK 2
72198304 + RP23-386I18.3 2
72314216 + Cdca7 2
72383269 + RP23-146F24.3 2
72408879 - RP23-146F24.4 2
72470327 + RP23-146F24.5 2
72471905 + Ak3l2-ps 2
72541567 + RP23-424N5.1 2
72651774 - RP23-424N5.2 2
72793955 + Hspe1-ps5 2
72817481 + RP23-337P9.3 2
72818503 - Sp3 2
72824773 - AL844840.1 2
72954805 + RP23-275P21.2 2
72969802 + RP23-275P21.3 2
73014668 + RP23-20B20.1 2
73056981 - Ola1 2
73109982 + Sp9 2
73150658 + Scrn3 2
73150758 - Cir1 2
73195325 + RP23-463K8.5 2
73208966 + RP23-463K8.6 2
73224629 - Gpr155 2
73225027 + RP23-463K8.7 2
73259966 + RP23-463K8.8 2
73297762 + RP23-325P5.1 2
73367791 - Wipf1 2
73418395 - Chrna1 2
73422907 + RP23-271L22.1 2
73434583 + RP23-271L22.2 2
73496327 + RP23-271L22.4 2
73613403 - Chn1 2
73647219 + RP23-290B1.1 2
73730696 - Atf2 2
73731053 + Gm10822 2
73749383 - Atp5g3 2
73798721 - RP23-146O7.2 2
73838744 - AL844581.1 2
73940399 - RP23-238A18.1 2
73973814 + RP23-238A18.2 2
74145774 - RP23-238A18.3 2
74417133 + RP23-313J15.2 2
74417492 - Lnp 2
74429966 - RP23-313J15.3 2
74462699 + U6 2
74469897 + RP23-313J15.4 2
74497614 - Evx2 2
74506367 + Hoxd13 2
74512986 + Hoxd12 2
74517615 + Hoxd11 2
74529948 + Hoxd10 2
74533577 + RP23-313J15.11 2
74535818 + Hoxd9 2
74542672 + Hoxd8 2
74549986 + Hoxd3 2
74554187 - RP23-313J15.13 2
74560035 + Hoxd4 2
74564127 + mmu-mir-10b 2
74590741 + RP23-190O13.3 2
74592512 + RP23-190O13.4 2
74600953 - RP23-190O13.2 2
74601037 + Hoxd1 2
74663860 + Mtx2 2
74693763 + RP23-480P16.2 2
74725063 - RP23-480P16.3 2
74773571 - 5S_rRNA 2
74975855 - RP23-263O6.1 2
75015715 - RP23-263O6.2 2
75029879 - RP23-263O6.3 2
75030315 + RP23-263O6.4 2
75149137 + RP23-180A8.1 2
75274114 + RP23-261A9.1 2
75302845 - RP23-261A9.2 2
75471439 - RP23-370C18.1 2
75497318 + Hnrnpa3 2
75524895 - U6 2
75542698 - Nfe2l2 2
75542827 + RP23-374O4.3 2
75568229 - RP23-374O4.4 2
75615245 + RP23-374O4.5 2
75646415 + RP23-159H12.1 2
75660850 - RP23-159H12.2 2
75670234 + Agps 2
75776642 - Ttc30b 2
75816227 - Ttc30a2 2
75820024 - Ttc30a1 2
76176831 - Pde11a 2
76198507 - Cyct 2
76208041 + Rbm45 2
76244565 + Osbpl6 2
76486072 - Prkra 2
76486533 + Dfnb59 2
76511142 - Fkbp7 2
76513338 + Plekha3 2
76560833 + RP23-435F21.1 2
76820604 - Ttn 2
77008693 - Ccdc141 2
77094480 - RP23-15E4.2 2
77129163 - Sestd1 2
77129388 + RP23-287C12.1 2
77152808 + RP23-287C12.3 2
77173416 + RP23-287C12.2 2
77300726 + RP23-236E7.1 2
77385292 + U7 2
77657696 - Zfp385b 2
77678673 + RP23-276J8.2 2
77719524 - RP23-276J8.3 2
77784432 - Cwc22 2
77801119 - RP23-65N20.2 2
77889234 + RP23-430K13.1 2
78067639 - RP23-271B13.2 2
78077704 + Gm14461 2
78353493 - RP23-252L9.1 2
78390894 - 7SK 2
78437826 + RP23-252L9.2 2
78497586 + RP23-209P8.1 2
78560594 + RP23-220K22.3 2
78685610 - RP23-220K22.1 2
78708281 + Ube2e3 2
78863428 - RP23-118H3.1 2
78878891 - RP23-118H3.2 2
79001752 - RP24-156K24.1 2
79095583 + Itga4 2
79188522 + U6 2
79200022 + RP23-129P1.1 2
79250311 + AL844590.2 2
79285550 + AL928696.1 2
79296908 - Neurod1 2
79296942 - Cerkl 2
79475509 + Ssfa2 2
79547937 + Ppp1r1c 2
79969615 - Pde1a 2
79972087 + RP23-74P23.1 2
80132632 + Prdx6-rs1 2
80133006 + AL928587.1 2
80155623 + Dnajc10 2
80235054 + RP23-282M14.3 2
80287782 - Frzb 2
80339387 + RP23-33L19.2 2
80390553 - RP23-33L19.4 2
80398842 + U6 2
80421537 - Nckap1 2
80442890 + RP23-393F9.1 2
80457202 + Dusp19 2
80457393 + Nup35 2
80469725 - RP23-393F9.3 2
80547746 + SNORA17 2
80677252 + RP24-364O14.1 2
80690445 + SNORA46 2
80702439 - RP24-364O14.2 2
80730263 + RP24-364O14.3 2
80749512 - RP24-364O14.4 2
80818295 - RP23-202M10.1 2
80824346 - U6 2
81383499 - 5S_rRNA 2
81893379 + Zfp804a 2
81963268 - RP23-121B24.2 2
82232359 - RP23-345M3.1 2
82347373 + RP23-365O18.1 2
82384679 - RP23-345M3.2 2
82463370 + RP23-345M3.3 2
82783791 + Fsip2 2
83194106 - RP23-418P21.1 2
83230286 + RP23-418P21.2 2
83234337 + RP23-418P21.3 2
83268859 + RP23-418P21.4 2
83292021 + RP23-234F15.1 2
83378832 - RP23-111F12.1 2
83484592 + Zc3h15 2
83541273 - RP23-141N19.1 2
83564554 + Itgav 2
83585893 - Dnmt3l-ps1 2
83600022 - RP23-141N19.2 2
83652793 + Fam171b 2
83781385 - Zswim2 2
83795850 + RP23-141N19.6 2
83801660 + RP23-141N19.7 2
83807470 + RP23-141N19.8 2
83813280 + RP23-141N19.9 2
83819090 + RP23-141N19.10 2
83824093 + RP23-141N19.12 2
83824900 + RP23-141N19.11 2
83874770 - RP23-360J2.1 2
83985047 + RP23-107H15.1 2
84158468 - RP23-202K13.3 2
84265568 - Calcrl 2
84316932 - Tfpi 2
84371479 - RP23-268P6.1 2
84490922 - Ctnnd1 2
84499236 + RP23-387F9.2 2
84510927 - 2700094K13Rik 2
84518559 + Med19 2
84519297 - Tmx2 2
84541017 - 5S_rRNA 2
84555337 - Zdhhc5 2
84567507 - Clp1 2
84574215 + Ypel4 2
84581335 - mmu-mir-130a 2
84615601 - Serping1 2
84638985 + Ube2l6 2
84662809 - Smtnl1 2
84667154 + Timm10 2
84679007 + Slc43a1 2
84726913 - Rtn4rl2 2
84776736 + Slc43a3 2
84820618 + Prg2 2
84828372 + Prg3 2
84836359 - AL935159.1 2
84877345 + Ssrp1 2
84877619 - P2rx3 2
84888179 + Tnks1bp1 2
84926618 - RP23-366I14.2 2
84976543 + Aplnr 2
84998799 - RP23-89M14.1 2
85000935 + RP23-89M14.2 2
85036856 - Lrrc55 2
85037089 + RP23-89M14.3 2
85073832 + RP23-89M14.4 2
85108390 - RP23-89M14.5 2
85179452 - Olfr987 2
85203215 - Olfr988 2
85229192 - Olfr990-ps1 2
85240688 - Olfr992 2
85255034 - Olfr993 2
85260294 + SNORA48 2
85270984 - Olfr994 2
85279313 - Olfr995 2
85359181 - 4833423E24Rik 2
85419372 + Olfr996 2
85425261 + Olfr997-ps1 2
85430699 + Olfr998 2
85442875 - Olfr999-ps1 2
85449065 - Olfr1000 2
85473588 + Olfr1001-ps1 2
85488476 - Olfr1002 2
85493486 + Olfr1003-ps1 2
85496873 - Olfr1004-ps1 2
85504589 - Olfr154 2
85518898 - Olfr1006 2
85529588 + Olfr1008 2
85561564 + Olfr1009 2
85593520 + Olfr1010 2
85600531 - Olfr1012 2
85609960 + Olfr1013 2
85616743 + Olfr1014 2
85625631 + Olfr1015 2
85640425 - Olfr1016 2
85649141 - Olfr1017-ps1 2
85656365 - RP23-384L16.3 2
85663130 + Olfr1018 2
85682393 - Olfr1019 2
85689579 + Olfr1020 2
85703570 + Olfr1021-ps1 2
85708751 + Olfr1022 2
85725491 - U2 2
85726959 + Olfr1023 2
85745209 - Olfr1024 2
85758084 + Olfr1025-ps1 2
85763427 + Olfr1026 2
85772302 + Olfr1027-ps1 2
85791222 + Olfr1534-ps1 2
85815402 + Olfr1029 2
85823999 + Olfr1030 2
85831976 + Olfr1031 2
85847935 + Olfr1032 2
85874934 + Olfr1033 2
85886641 + Olfr1034 2
85897121 - Olfr1035-ps1 2
85914899 + Olfr1036 2
85925932 - Olfr1037 2
85933558 - RP23-298M2.10 2
85960381 + Olfr1038 2
85971818 - Olfr1039 2
85986889 - Olfr1040 2
86000525 - Olfr1042 2
86003104 - Olfr1043 2
86011972 - Olfr1044 2
86022266 - Olfr52 2
86038907 - Olfr1045 2
86057865 - Olfr1046 2
86069126 - Olfr1047 2
86076990 - Olfr1048 2
86095848 - Olfr1049 2
86108982 - Olfr1050-ps1 2
86116642 - Olfr1051 2
86137975 + Olfr1052 2
86155441 - Olfr1053-ps1 2
86168726 - RP23-222H15.5 2
86173511 - Olfr1054 2
86187921 - Olfr1055 2
86196537 - Olfr1056 2
86215567 - Olfr1057 2
86226573 - Olfr1058 2
86238174 - Olfr1059-ps1 2
86254207 - Olfr1061 2
86263831 - Olfr1062 2
86275409 - Olfr1063-ps1 2
86286137 - Olfr1065 2
86296426 - Olfr1066 2
86305232 - Olfr1069-ps1 2
86323897 - Olfr228 2
86328962 - Olfr1073-ps1 2
86348618 + Olfr1076 2
86366332 - Olfr1077-ps1 2
86370584 - Olfr1078-ps1 2
86382637 - Olfr1079 2
86398295 - Olfr1080 2
86408221 - Olfr1081-ps1 2
86438966 - Olfr1082 2
86447726 - Olfr1083 2
86479863 - Olfr1084 2
86498613 - Olfr1085 2
86517488 - Olfr1086 2
86531130 - Olfr1087 2
86573767 - Olfr1089 2
86594893 - Olfr1090 2
86625889 + Olfr1093 2
86647154 - BX284685.1 2
86668833 + Olfr1094 2
86691853 - Olfr1095 2
86713878 - Olfr1096-ps1 2
86714959 - RP23-25M5.2 2
86732320 - Olfr1097 2
86764655 - Olfr1098 2
86799613 - Olfr1099 2
86818951 - Olfr1100 2
86829331 - Olfr1101 2
86842128 + Olfr1102 2
86851032 - Olfr1103-ps1 2
86862699 - Olfr1104 2
86874376 - Olfr1105 2
86889391 - Olfr1106 2
86912289 - Olfr1107 2
86933552 - Olfr1109 2
86948542 - Olfr259 2
86964525 - RP23-116P4.3 2
86976476 - Olfr1110 2
86980379 - RP23-116P4.5 2
86990816 - Olfr1111 2
87007472 - Nlk-ps1 2
87031846 + Olfr1112 2
87041552 - RP23-116P4.9 2
87053051 + Olfr1113 2
87076729 + RP24-388A9.2 2
87092096 + Olfr1115 2
87105072 + RP24-388A9.5 2
87108976 + Olfr1116 2
87119072 + RP24-388A9.6 2
87124509 + Olfr1117-ps1 2
87144896 + RP24-388A9.8 2
87148921 + Olfr1118 2
87148948 + AL928966.1 2
87164153 - RP24-388A9.14 2
87173959 + RP24-388A9.10 2
87197583 + Olfr1120 2
87211691 + Olfr1121 2
87227813 + Olfr1122 2
87233640 + RP23-178B19.1 2
87258207 + Olfr1123 2
87274646 + Olfr1124 2
87297324 + Olfr1126 2
87337250 - Pramel7 2
87346722 + Pramel6 2
87357657 - RP23-178B19.7 2
87364524 - Olfr1127-ps1 2
87366302 + RP23-178B19.8 2
87372192 + Olfr153 2
87385699 - Olfr1128 2
87387359 - RP23-463G15.2 2
87400926 - RP23-463G15.3 2
87403877 - RP23-463G15.4 2
87415243 + Olfr1129 2
87447547 + Olfr1130 2
87468622 + Olfr1131 2
87475902 - Olfr1132 2
87480950 - RP23-463G15.9 2
87486278 - Olfr1133 2
87497076 - Olfr1134 2
87498614 - RP23-463G15.12 2
87512522 - Olfr1135 2
87514230 + AL929312.1 2
87534037 - Olfr1136 2
87552061 - Olfr1137 2
87578479 - Olfr1138 2
87586318 + Olfr1140 2
87594148 - Olfr1141 2
87622693 + Olfr152 2
87642548 + Olfr1143 2
87648833 - Olfr1144-ps1 2
87649979 + Olfr1145 2
87656688 + Olfr1146-ps1 2
87662767 + Olfr1147-ps1 2
87673198 + Olfr1148 2
87680136 + Olfr1149-ps1 2
87686430 + Olfr1150-ps1 2
87697334 + Olfr1151 2
87708150 + Olfr1152 2
87711838 + RP23-24F19.10 2
87736334 + Olfr1153 2
87743831 - Olfr1154 2
87783783 - Olfr1155 2
87790388 - Olfr1156 2
87803047 - Olfr1157 2
87814820 - Olfr74 2
87830033 + Olfr1158 2
87839345 - Olfr1159-ps1 2
87846933 - Olfr1160 2
87864859 + Olfr1161 2
87875294 - Olfr73 2
87877843 - RP23-131J21.4 2
87890779 - Olfr1162 2
87911537 - Olfr1163 2
87934091 - Olfr1164 2
87942142 - Olfr1165 2
87965140 - Olfr1166 2
87990174 - Olfr1167 2
88025036 + Olfr1168 2
88037621 + Olfr1169-ps1 2
88065187 - Olfr1170 2
88093957 - Olfr1171-ps1 2
88098830 - RP23-390B17.2 2
88104521 - Olfr1172-ps1 2
88115204 - Olfr1173 2
88151927 - Olfr1174 2
88163836 - Olfr1175 2
88179724 + Olfr1176 2
88184884 - Olfr1177 2
88231406 + Olfr1178 2
88243089 - Olfr1179 2
88252813 - Olfr1180 2
88264180 - Olfr1181 2
88287093 - Olfr1536-ps1 2
88289261 - RP23-209L8.4 2
88301074 + Olfr1183 2
88326891 + Olfr1184 2
88339244 + Olfr1185-ps1 2
88365658 + Olfr1186 2
88380667 - AL928912.1 2
88399628 + Olfr1188 2
88412209 + RP23-316D8.2 2
88431963 + Olfr1189 2
88463462 + Olfr475-ps1 2
88482905 + Olfr1191-ps1 2
88488851 + RP23-316D8.5 2
88492311 + Olfr1192-ps1 2
88518014 + Olfr1193 2
88523887 - Olfr1195 2
88541505 - Olfr1196 2
88569754 - Olfr1197 2
88587043 - Olfr1198 2
88596830 - Olfr1199 2
88600618 - RP24-386K1.4 2
88608470 - Olfr1200 2
88634541 + Olfr1201 2
88657330 + Olfr1202 2
88671276 + Olfr1205 2
88692109 + Olfr1204 2
88704764 + Olfr1206 2
88737752 - Olfr1208 2
88750548 - Olfr1209 2
88770470 - Olfr1211 2
88778170 - RP23-260B13.4 2
88798625 + Olfr1212 2
88814046 - Olfr1213 2
88820408 - RP23-260B13.7 2
88828357 - Olfr1214 2
88842443 - Olfr1215 2
88854219 - Olfr1216 2
88864158 - Olfr1217 2
88895581 - Olfr1218 2
88915246 - Olfr1219 2
88938082 - Olfr1220 2
88940842 - RP23-309M6.3 2
88952667 - Olfr1221 2
88957440 - RP23-309M6.5 2
88965888 - Olfr1222 2
88991493 - Olfr1223 2
88997330 - Olfr1224-ps1 2
89011367 - Olfr1225 2
89022339 - RP23-82L23.5 2
89034189 - Olfr1226 2
89089849 - Olfr1228 2
89128111 - Olfr1229 2
89137425 - Olfr1230 2
89143747 - Olfr1231 2
89166335 - Olfr1232 2
89180457 - Olfr1233 2
89205022 - Olfr1234 2
89230391 - Olfr1235-ps1 2
89247234 - Olfr1238 2
89258568 - Olfr1239 2
89280434 - Olfr1240 2
89323290 - Olfr1241 2
89338370 - Olfr1242 2
89371252 - Olfr1243 2
89415881 - Olfr1245 2
