Evol	Tgen	Tdet	Rank	Nbmot	AUC	FalsePos	FalseNeg
felsen 7 12 6	3	0.608571	0	14
felsen 7 12 7	1	0.607143	0	12
felsen 7 12 7	2	0.607143	0	13
felsen 7 12 7	3	0.607143	0	14
felsen 7 12 8	1	0.608571	2	11
felsen 7 12 8	2	0.608571	0	13
felsen 7 12 8	3	0.608571	0	14
felsen 7 12 9	1	0.641429	3	9
felsen 7 12 9	2	0.641429	2	14
felsen 7 12 9	3	0.641429	0	14
felsen 7 12 10	1	0.607143	0	12
felsen 7 12 10	2	0.607143	0	13
felsen 7 12 10	3	0.607143	0	14
felsen 7 13 1	1	0.607143	0	12
felsen 7 13 1	2	0.607143	0	14
felsen 7 13 1	3	0.607143	0	14
felsen 7 13 2	1	0.5	0	14
felsen 7 13 2	2	0.5	0	14
felsen 7 13 2	3	0.5	0	14
felsen 7 13 3	1	0.607143	0	12
felsen 7 13 3	2	0.607143	0	14
felsen 7 13 3	3	0.607143	0	14
felsen 7 13 4	1	0.607143	0	12
felsen 7 13 4	2	0.607143	0	14
felsen 7 13 4	3	0.607143	0	14
felsen 7 13 5	1	0.571429	0	13
felsen 7 13 5	2	0.571429	0	14
felsen 7 13 5	3	0.571429	0	14
felsen 7 13 6	1	0.602857	2	11
felsen 7 13 6	2	0.602857	0	14
felsen 7 13 6	3	0.602857	0	14
felsen 7 13 7	1	0.571429	0	13
felsen 7 13 7	2	0.571429	0	14
felsen 7 13 7	3	0.571429	0	14
felsen 7 13 8	1	0.587143	1	12
felsen 7 13 8	2	0.587143	0	14
felsen 7 13 8	3	0.587143	0	14
felsen 7 13 9	1	0.567143	2	12
felsen 7 13 9	2	0.567143	0	14
felsen 7 13 9	3	0.567143	0	14
felsen 7 13 10	1	0.571429	0	13
felsen 7 13 10	2	0.571429	0	14
felsen 7 13 10	3	0.571429	0	14
felsen 8 7 1	1	0.698571	16	3
felsen 8 7 1	2	0.698571	6	7
felsen 8 7 1	3	0.698571	2	10
felsen 8 7 2	1	0.76	9	5
felsen 8 7 2	2	0.76	1	8
felsen 8 7 2	3	0.76	0	10
felsen 8 7 3	1	0.74	7	5
felsen 8 7 3	2	0.74	4	9
felsen 8 7 3	3	0.74	2	10
felsen 8 7 4	1	0.63	11	7
felsen 8 7 4	2	0.63	4	9
felsen 8 7 4	3	0.63	2	10
felsen 8 7 5	1	0.624286	10	7
felsen 8 7 5	2	0.624286	4	10
felsen 8 7 5	3	0.624286	1	12
felsen 8 7 6	1	0.792857	13	2
felsen 8 7 6	2	0.792857	5	6
felsen 8 7 6	3	0.792857	3	8
felsen 8 7 7	1	0.61	9	8
felsen 8 7 7	2	0.61	3	9
felsen 8 7 7	3	0.61	2	12
felsen 8 7 8	1	0.634286	9	6
felsen 8 7 8	2	0.634286	7	9
felsen 8 7 8	3	0.634286	4	11
felsen 8 7 9	1	0.725714	7	6
felsen 8 7 9	2	0.725714	3	8
felsen 8 7 9	3	0.725714	0	12
felsen 8 7 10	1	0.657143	13	5
felsen 8 7 10	2	0.657143	5	8
felsen 8 7 10	3	0.657143	2	12
felsen 8 8 1	1	0.712857	14	3
felsen 8 8 1	2	0.712857	3	9
felsen 8 8 1	3	0.712857	2	10
felsen 8 8 2	1	0.77	8	5
felsen 8 8 2	2	0.77	1	8
felsen 8 8 2	3	0.77	0	10
felsen 8 8 3	1	0.744286	5	6
felsen 8 8 3	2	0.744286	2	9
felsen 8 8 3	3	0.744286	2	10
felsen 8 8 4	1	0.66	8	7
felsen 8 8 4	2	0.66	3	10
felsen 8 8 4	3	0.66	1	10
felsen 8 8 5	1	0.62	7	9
felsen 8 8 5	2	0.62	1	10
felsen 8 8 5	3	0.62	0	12
felsen 8 8 6	1	0.811429	9	3
felsen 8 8 6	2	0.811429	5	6
felsen 8 8 6	3	0.811429	2	8
felsen 8 8 7	1	0.67	6	8
felsen 8 8 7	2	0.67	2	9
felsen 8 8 7	3	0.67	0	12
felsen 8 8 8	1	0.722857	5	7
felsen 8 8 8	2	0.722857	1	9
felsen 8 8 8	3	0.722857	0	11
felsen 8 8 9	1	0.725714	4	7
felsen 8 8 9	2	0.725714	2	9
felsen 8 8 9	3	0.725714	0	12
felsen 8 8 10	1	0.747143	7	5
felsen 8 8 10	2	0.747143	3	9
felsen 8 8 10	3	0.747143	0	12
felsen 8 9 1	1	0.742857	13	3
felsen 8 9 1	2	0.742857	2	9
felsen 8 9 1	3	0.742857	2	11
felsen 8 9 2	1	0.777143	8	5
felsen 8 9 2	2	0.777143	0	8
felsen 8 9 2	3	0.777143	0	10
felsen 8 9 3	1	0.75	5	6
felsen 8 9 3	2	0.75	1	10
felsen 8 9 3	3	0.75	1	10
felsen 8 9 4	1	0.651429	7	8
felsen 8 9 4	2	0.651429	2	10
felsen 8 9 4	3	0.651429	0	11
felsen 8 9 5	1	0.662857	4	9
felsen 8 9 5	2	0.662857	0	10
felsen 8 9 5	3	0.662857	0	12
felsen 8 9 6	1	0.78	8	4
felsen 8 9 6	2	0.78	3	8
felsen 8 9 6	3	0.78	2	9
felsen 8 9 7	1	0.657143	4	9
felsen 8 9 7	2	0.657143	0	9
felsen 8 9 7	3	0.657143	0	13
felsen 8 9 8	1	0.757143	2	7
felsen 8 9 8	2	0.757143	0	11
felsen 8 9 8	3	0.757143	0	13
felsen 8 9 9	1	0.728571	3	7
felsen 8 9 9	2	0.728571	2	9
felsen 8 9 9	3	0.728571	0	14
felsen 8 9 10	1	0.792857	5	5
felsen 8 9 10	2	0.792857	0	10
felsen 8 9 10	3	0.792857	0	13
felsen 8 10 1	1	0.801429	6	3
felsen 8 10 1	2	0.801429	2	12
felsen 8 10 1	3	0.801429	0	12
felsen 8 10 2	1	0.741429	7	6
felsen 8 10 2	2	0.741429	0	9
felsen 8 10 2	3	0.741429	0	10
felsen 8 10 3	1	0.722857	4	7
felsen 8 10 3	2	0.722857	1	10
felsen 8 10 3	3	0.722857	1	12
felsen 8 10 4	1	0.685714	5	8
felsen 8 10 4	2	0.685714	0	10
felsen 8 10 4	3	0.685714	0	12
felsen 8 10 5	1	0.662857	1	10
felsen 8 10 5	2	0.662857	0	12
felsen 8 10 5	3	0.662857	0	14
felsen 8 10 6	1	0.795714	6	4
felsen 8 10 6	2	0.795714	2	9
felsen 8 10 6	3	0.795714	1	11
felsen 8 10 7	1	0.65	2	10
felsen 8 10 7	2	0.65	0	11
felsen 8 10 7	3	0.65	0	13
felsen 8 10 8	1	0.714286	0	9
felsen 8 10 8	2	0.714286	0	12
felsen 8 10 8	3	0.714286	0	14
felsen 8 10 9	1	0.682857	3	8
felsen 8 10 9	2	0.682857	2	12
felsen 8 10 9	3	0.682857	0	14
felsen 8 10 10	1	0.757143	2	7
felsen 8 10 10	2	0.757143	0	11
felsen 8 10 10	3	0.757143	0	14
felsen 8 11 1	1	0.745714	4	6
felsen 8 11 1	2	0.745714	1	12
felsen 8 11 1	3	0.745714	0	14
felsen 8 11 2	1	0.742857	3	7
felsen 8 11 2	2	0.742857	0	11
felsen 8 11 2	3	0.742857	0	14
felsen 8 11 3	1	0.742857	3	7
felsen 8 11 3	2	0.742857	0	11
felsen 8 11 3	3	0.742857	0	12
felsen 8 11 4	1	0.698571	4	8
felsen 8 11 4	2	0.698571	0	10
felsen 8 11 4	3	0.698571	0	13
felsen 8 11 5	1	0.627143	1	11
felsen 8 11 5	2	0.627143	0	12
felsen 8 11 5	3	0.627143	0	14
felsen 8 11 6	1	0.76	4	5
felsen 8 11 6	2	0.76	2	13
felsen 8 11 6	3	0.76	0	13
felsen 8 11 7	1	0.662857	1	10
felsen 8 11 7	2	0.662857	0	12
felsen 8 11 7	3	0.662857	0	13
felsen 8 11 8	1	0.678571	0	10
felsen 8 11 8	2	0.678571	0	13
felsen 8 11 8	3	0.678571	0	14
felsen 8 11 9	1	0.698571	2	8
felsen 8 11 9	2	0.698571	2	12
felsen 8 11 9	3	0.698571	0	14
felsen 8 11 10	1	0.718571	2	8
felsen 8 11 10	2	0.718571	0	12
felsen 8 11 10	3	0.718571	0	14
felsen 8 12 1	1	0.732857	1	8
felsen 8 12 1	2	0.732857	0	13
felsen 8 12 1	3	0.732857	0	14
felsen 8 12 2	1	0.714286	0	9
felsen 8 12 2	2	0.714286	0	13
felsen 8 12 2	3	0.714286	0	14
felsen 8 12 3	1	0.754286	2	7
felsen 8 12 3	2	0.754286	0	12
felsen 8 12 3	3	0.754286	0	14
felsen 8 12 4	1	0.702857	3	8
felsen 8 12 4	2	0.702857	0	12
felsen 8 12 4	3	0.702857	0	14
felsen 8 12 5	1	0.607143	0	12
felsen 8 12 5	2	0.607143	0	13
felsen 8 12 5	3	0.607143	0	14
felsen 8 12 6	1	0.671429	2	9
felsen 8 12 6	2	0.671429	1	13
felsen 8 12 6	3	0.671429	0	14
felsen 8 12 7	1	0.625714	1	11
felsen 8 12 7	2	0.625714	0	13
felsen 8 12 7	3	0.625714	0	14
felsen 8 12 8	1	0.607143	0	12
felsen 8 12 8	2	0.607143	0	13
felsen 8 12 8	3	0.607143	0	14
felsen 8 12 9	1	0.718571	2	8
felsen 8 12 9	2	0.718571	0	12
felsen 8 12 9	3	0.718571	0	14
felsen 8 12 10	1	0.642857	0	11
felsen 8 12 10	2	0.642857	0	13
felsen 8 12 10	3	0.642857	0	14
felsen 8 13 1	1	0.607143	0	12
felsen 8 13 1	2	0.607143	0	13
felsen 8 13 1	3	0.607143	0	14
felsen 8 13 2	1	0.571429	0	13
felsen 8 13 2	2	0.571429	0	14
felsen 8 13 2	3	0.571429	0	14
felsen 8 13 3	1	0.715714	2	8
felsen 8 13 3	2	0.715714	0	13
felsen 8 13 3	3	0.715714	0	14
felsen 8 13 4	1	0.587143	1	12
felsen 8 13 4	2	0.587143	0	14
felsen 8 13 4	3	0.587143	0	14
felsen 8 13 5	1	0.571429	0	13
felsen 8 13 5	2	0.571429	0	13
felsen 8 13 5	3	0.571429	0	14
felsen 8 13 6	1	0.678571	0	10
felsen 8 13 6	2	0.678571	0	13
felsen 8 13 6	3	0.678571	0	14
felsen 8 13 7	1	0.571429	0	13
felsen 8 13 7	2	0.571429	0	13
felsen 8 13 7	3	0.571429	0	14
felsen 8 13 8	1	0.607143	0	12
felsen 8 13 8	2	0.607143	0	13
felsen 8 13 8	3	0.607143	0	14
felsen 8 13 9	1	0.602857	2	11
felsen 8 13 9	2	0.602857	0	14
felsen 8 13 9	3	0.602857	0	14
felsen 8 13 10	1	0.571429	0	13
felsen 8 13 10	2	0.571429	0	14
felsen 8 13 10	3	0.571429	0	14
felsen 9 7 1	1	0.722857	10	5
felsen 9 7 1	2	0.722857	2	9
felsen 9 7 1	3	0.722857	0	12
felsen 9 7 2	1	0.742857	4	6
felsen 9 7 2	2	0.742857	3	10
felsen 9 7 2	3	0.742857	1	10
felsen 9 7 3	1	0.82	5	3
felsen 9 7 3	2	0.82	3	10
felsen 9 7 3	3	0.82	1	12
felsen 9 7 4	1	0.541429	11	9
felsen 9 7 4	2	0.541429	3	11
felsen 9 7 4	3	0.541429	1	12
felsen 9 7 5	1	0.73	9	5
felsen 9 7 5	2	0.73	1	10
felsen 9 7 5	3	0.73	0	13
felsen 9 7 6	1	0.668571	7	7
felsen 9 7 6	2	0.668571	2	11
felsen 9 7 6	3	0.668571	0	13
felsen 9 7 7	1	0.671429	10	6
felsen 9 7 7	2	0.671429	3	9
felsen 9 7 7	3	0.671429	1	12
felsen 9 7 8	1	0.592857	11	8
felsen 9 7 8	2	0.592857	1	10
felsen 9 7 8	3	0.592857	1	13
felsen 9 7 9	1	0.72	8	4
felsen 9 7 9	2	0.72	3	12
felsen 9 7 9	3	0.72	0	14
felsen 9 7 10	1	0.672857	12	5
felsen 9 7 10	2	0.672857	3	10
felsen 9 7 10	3	0.672857	0	12
felsen 9 8 1	1	0.801429	4	5
felsen 9 8 1	2	0.801429	1	9
felsen 9 8 1	3	0.801429	0	12
felsen 9 8 2	1	0.7	3	8
felsen 9 8 2	2	0.7	2	10
felsen 9 8 2	3	0.7	0	10
felsen 9 8 3	1	0.794286	4	5
felsen 9 8 3	2	0.794286	1	10
felsen 9 8 3	3	0.794286	0	13
felsen 9 8 4	1	0.515714	8	11
felsen 9 8 4	2	0.515714	0	11
felsen 9 8 4	3	0.515714	0	12
felsen 9 8 5	1	0.742857	8	5
felsen 9 8 5	2	0.742857	0	11
felsen 9 8 5	3	0.742857	0	13
felsen 9 8 6	1	0.682857	6	7
felsen 9 8 6	2	0.682857	0	13
felsen 9 8 6	3	0.682857	0	13
felsen 9 8 7	1	0.671429	6	7
felsen 9 8 7	2	0.671429	3	11
felsen 9 8 7	3	0.671429	1	12
felsen 9 8 8	1	0.535714	10	10
felsen 9 8 8	2	0.535714	0	11
felsen 9 8 8	3	0.535714	0	13
felsen 9 8 9	1	0.782857	6	4
felsen 9 8 9	2	0.782857	1	12
felsen 9 8 9	3	0.782857	0	14
felsen 9 8 10	1	0.707143	8	6
felsen 9 8 10	2	0.707143	0	11
felsen 9 8 10	3	0.707143	0	13
felsen 9 9 1	1	0.822857	3	5
felsen 9 9 1	2	0.822857	0	9
felsen 9 9 1	3	0.822857	0	12
felsen 9 9 2	1	0.682857	2	9
felsen 9 9 2	2	0.682857	1	10
felsen 9 9 2	3	0.682857	0	10
felsen 9 9 3	1	0.828571	2	5
felsen 9 9 3	2	0.828571	0	11
felsen 9 9 3	3	0.828571	0	13
felsen 9 9 4	1	0.562857	5	11
felsen 9 9 4	2	0.562857	0	11
felsen 9 9 4	3	0.562857	0	12
felsen 9 9 5	1	0.785714	5	5
felsen 9 9 5	2	0.785714	0	11
felsen 9 9 5	3	0.785714	0	13
felsen 9 9 6	1	0.734286	3	7
felsen 9 9 6	2	0.734286	0	13
felsen 9 9 6	3	0.734286	0	13
felsen 9 9 7	1	0.707143	4	7
felsen 9 9 7	2	0.707143	2	11
felsen 9 9 7	3	0.707143	1	12
felsen 9 9 8	1	0.621429	4	10
felsen 9 9 8	2	0.621429	0	11
felsen 9 9 8	3	0.621429	0	13
felsen 9 9 9	1	0.81	3	5
felsen 9 9 9	2	0.81	0	12
felsen 9 9 9	3	0.81	0	14
felsen 9 9 10	1	0.714286	5	7
felsen 9 9 10	2	0.714286	0	11
felsen 9 9 10	3	0.714286	0	13
felsen 9 10 1	1	0.822857	3	5
felsen 9 10 1	2	0.822857	0	9
felsen 9 10 1	3	0.822857	0	12
felsen 9 10 2	1	0.685714	2	9
felsen 9 10 2	2	0.685714	1	10
felsen 9 10 2	3	0.685714	0	11
felsen 9 10 3	1	0.841429	1	5
felsen 9 10 3	2	0.841429	0	12
felsen 9 10 3	3	0.841429	0	13
felsen 9 10 4	1	0.61	2	11
felsen 9 10 4	2	0.61	0	11
felsen 9 10 4	3	0.61	0	12
felsen 9 10 5	1	0.728571	4	7
felsen 9 10 5	2	0.728571	0	11
felsen 9 10 5	3	0.728571	0	13
felsen 9 10 6	1	0.751429	2	7
felsen 9 10 6	2	0.751429	0	13
felsen 9 10 6	3	0.751429	0	14
felsen 9 10 7	1	0.728571	3	7
felsen 9 10 7	2	0.728571	1	11
felsen 9 10 7	3	0.728571	1	12
felsen 9 10 8	1	0.635714	3	10
felsen 9 10 8	2	0.635714	0	11
felsen 9 10 8	3	0.635714	0	13
felsen 9 10 9	1	0.754286	2	7
felsen 9 10 9	2	0.754286	0	12
felsen 9 10 9	3	0.754286	0	14
felsen 9 10 10	1	0.721429	2	8
felsen 9 10 10	2	0.721429	0	11
felsen 9 10 10	3	0.721429	0	14
felsen 9 11 1	1	0.822857	3	5
felsen 9 11 1	2	0.822857	0	9
felsen 9 11 1	3	0.822857	0	12
felsen 9 11 2	1	0.701429	1	9
felsen 9 11 2	2	0.701429	0	10
felsen 9 11 2	3	0.701429	0	11
felsen 9 11 3	1	0.697143	1	9
felsen 9 11 3	2	0.697143	0	13
felsen 9 11 3	3	0.697143	0	13
felsen 9 11 4	1	0.627143	1	11
felsen 9 11 4	2	0.627143	0	12
felsen 9 11 4	3	0.627143	0	14
felsen 9 11 5	1	0.667143	3	9
felsen 9 11 5	2	0.667143	0	12
felsen 9 11 5	3	0.667143	0	13
felsen 9 11 6	1	0.732857	1	8
felsen 9 11 6	2	0.732857	0	13
felsen 9 11 6	3	0.732857	0	14
felsen 9 11 7	1	0.747143	2	7
felsen 9 11 7	2	0.747143	1	11
felsen 9 11 7	3	0.747143	1	12
felsen 9 11 8	1	0.595714	3	11
felsen 9 11 8	2	0.595714	0	12
felsen 9 11 8	3	0.595714	0	13
felsen 9 11 9	1	0.732857	1	8
felsen 9 11 9	2	0.732857	0	13
felsen 9 11 9	3	0.732857	0	14
felsen 9 11 10	1	0.734286	1	8
felsen 9 11 10	2	0.734286	0	12
felsen 9 11 10	3	0.734286	0	14
felsen 9 12 1	1	0.782857	3	6
felsen 9 12 1	2	0.782857	0	10
felsen 9 12 1	3	0.782857	0	13
felsen 9 12 2	1	0.664286	1	10
felsen 9 12 2	2	0.664286	0	11
felsen 9 12 2	3	0.664286	0	12
felsen 9 12 3	1	0.642857	0	11
felsen 9 12 3	2	0.642857	0	13
felsen 9 12 3	3	0.642857	0	13
felsen 9 12 4	1	0.607143	0	12
felsen 9 12 4	2	0.607143	0	13
felsen 9 12 4	3	0.607143	0	14
felsen 9 12 5	1	0.662857	3	9
felsen 9 12 5	2	0.662857	0	13
felsen 9 12 5	3	0.662857	0	14
felsen 9 12 6	1	0.678571	0	10
felsen 9 12 6	2	0.678571	0	13
felsen 9 12 6	3	0.678571	0	14
felsen 9 12 7	1	0.722857	1	8
felsen 9 12 7	2	0.722857	1	11
felsen 9 12 7	3	0.722857	1	13
felsen 9 12 8	1	0.572857	2	12
felsen 9 12 8	2	0.572857	0	13
felsen 9 12 8	3	0.572857	0	13
felsen 9 12 9	1	0.694286	1	9
felsen 9 12 9	2	0.694286	0	14
felsen 9 12 9	3	0.694286	0	14
felsen 9 12 10	1	0.678571	0	10
felsen 9 12 10	2	0.678571	0	14
felsen 9 12 10	3	0.678571	0	14
felsen 9 13 1	1	0.721429	2	8
felsen 9 13 1	2	0.721429	0	11
felsen 9 13 1	3	0.721429	0	14
felsen 9 13 2	1	0.662857	1	10
felsen 9 13 2	2	0.662857	0	12
felsen 9 13 2	3	0.662857	0	14
felsen 9 13 3	1	0.642857	0	11
felsen 9 13 3	2	0.642857	0	13
felsen 9 13 3	3	0.642857	0	14
felsen 9 13 4	1	0.571429	0	13
felsen 9 13 4	2	0.571429	0	13
felsen 9 13 4	3	0.571429	0	14
felsen 9 13 5	1	0.622857	1	11
felsen 9 13 5	2	0.622857	0	14
felsen 9 13 5	3	0.622857	0	14
felsen 9 13 6	1	0.678571	0	10
felsen 9 13 6	2	0.678571	0	13
felsen 9 13 6	3	0.678571	0	14
felsen 9 13 7	1	0.727143	1	8
felsen 9 13 7	2	0.727143	1	12
felsen 9 13 7	3	0.727143	0	13
felsen 9 13 8	1	0.55	1	13
felsen 9 13 8	2	0.55	0	13
felsen 9 13 8	3	0.55	0	13
felsen 9 13 9	1	0.658571	1	10
felsen 9 13 9	2	0.658571	0	14
felsen 9 13 9	3	0.658571	0	14
felsen 9 13 10	1	0.678571	0	10
felsen 9 13 10	2	0.678571	0	14
felsen 9 13 10	3	0.678571	0	14
felsen 10 7 1	1	0.758571	3	6
felsen 10 7 1	2	0.758571	2	10
felsen 10 7 1	3	0.758571	1	12
felsen 10 7 2	1	0.704286	5	7
felsen 10 7 2	2	0.704286	2	10
felsen 10 7 2	3	0.704286	1	10
felsen 10 7 3	1	0.595714	8	9
felsen 10 7 3	2	0.595714	1	11
felsen 10 7 3	3	0.595714	0	12
felsen 10 7 4	1	0.738571	7	5
felsen 10 7 4	2	0.738571	1	11
felsen 10 7 4	3	0.738571	1	13
felsen 10 7 5	1	0.618571	10	7
felsen 10 7 5	2	0.618571	3	11
felsen 10 7 5	3	0.618571	1	12
felsen 10 7 6	1	0.665714	8	7
felsen 10 7 6	2	0.665714	2	10
felsen 10 7 6	3	0.665714	2	11
felsen 10 7 7	1	0.665714	7	7
felsen 10 7 7	2	0.665714	0	13
felsen 10 7 7	3	0.665714	0	14
felsen 10 7 8	1	0.675714	9	6
felsen 10 7 8	2	0.675714	2	11
felsen 10 7 8	3	0.675714	0	12
felsen 10 7 9	1	0.572857	12	7
felsen 10 7 9	2	0.572857	4	11
felsen 10 7 9	3	0.572857	1	13
felsen 10 7 10	1	0.635714	7	8
felsen 10 7 10	2	0.635714	2	10
felsen 10 7 10	3	0.635714	2	12
felsen 10 8 1	1	0.774286	3	6
felsen 10 8 1	2	0.774286	1	10
felsen 10 8 1	3	0.774286	0	12
felsen 10 8 2	1	0.67	3	9
felsen 10 8 2	2	0.67	1	10
felsen 10 8 2	3	0.67	0	10
